"An extremely solid ending to the first waves of Marvel movies. Not perfect. Not as good as Infinity War or Civil War or Winter Soldier, but sits just behind them with Guardians of the Galaxy, the first Iron Man and just ahead of Black Panther. Most likely you've already seen it. I'm going to see it one more time in the theater before the summer is over.",CAST#PERFORMANCE,Positive
"Finale to a great series, it could have used some editing but a satisfying conclusion to the franchise. Could have done without the politically correct ""empowered women super heroes"" 5 second clip, (because what? They are empowered women super heroes already) but if they were going to go there I wish they would have made it a longer segment and had the women interact while defeating the bad guys. (Like Thor using his hammer to pound on Captain America's shield to flatten the bad guys, etc.)",CAST#PERFORMANCE,Positive
Everything I expected outta the 1st two movies. Keanu Reeves was Spectacular... Only negative was the break in movie where he fights Roger Yuan.  I understand comic relief but I took away from the action and personna of the Assassin's focus,CAST#PERFORMANCE,Positive
"Very good way to wrap up the Avengers Universe. Drunken Thor was a little cheesy, Very well acted suburb story line,",CAST#PERFORMANCE,Positive
"Now this is the way to end a franchise! not everything happens the way you wanted, but it still happens an understandably organic way, consistent with itself. The character arcs are beautifully tied up. They could have blown it trying to force the Captain Marvel narrative, but fortunately for us all they didn't. We need to enjoy this. Star trek, Star wars, Ghostbusters, game of thrones, walking Dead, and all other franchises need to take note that this is how it's done.",CAST#PERFORMANCE,Positive
"Endgame is the culmination of 22 films in the MCU and bringing an end to the stories of some characters. The film takes a focus on the survivors of ""The Snap"" and the original six Avengers. Some characters such as Captain Marvel and Okoye are barely in it, but the film makes up for it by heavily featuring Iron Man, Captain America, Ant-Man, Hulk, Hawkeye, Black Widow, Thor, Rocket, Nebula, and War Machine. It creates a visceral adventure that highlights the major moments of the MCU so far and sets up future instalments. The final hour is some of the greatest moments ever put to screen and will create a truly memorable and moving adventure that will more than meet even the most sceptical fan's expectations.",CAST#PERFORMANCE,Positive
This movie only gets 5 stars because the legend of Tony Stark will always live on! He's my favorite!!!,CAST#PERFORMANCE,Positive
"Fantastic.  Under utilized Captain Marvel a bit, but still a great send off for Iron Man and Captain America!",CAST#PERFORMANCE,Positive
I loved the music.  Sad when Iron Man died but thought the ending with funeral was fantastic.,CAST#PERFORMANCE,Positive
It was awesome. Kind of sad about Ironman and Captain America.,CAST#PERFORMANCE,Positive
It all ended the way it began. What happens next? With Spider-Man far from home on it's way it feels like watching the first iron man. Where does the Marvel Universe go next. Would love to see the Fantastic Four and Doctor Doom reintroduced!,CAST#PERFORMANCE,Positive
"Been a long time that I laughed, cheered and several times found myself tearing up. I liked everthing about this movie. The Dark Knight was my all time favorite Comic Book movie. It has been replaced. Downey Jr. should get an Oscar nomination. Legit give him one. From story, SFX and acting this is a great achievement.",CAST#PERFORMANCE,Positive
"::SPOILERS::A fitting end/new beginning in many ways. I absolutely loved Tony Stark and Steve Rogers story arcs. My only complaint is a minor one Bucky Barnes was the first to carry the torch passed on by Steve Rogers, taking on the Mantle of Captain America. Sam/Falcon would eventually take over as Cap, but why not pass it to Bucky first? Ah, well. Overall, it was a GREAT conclusion to this phase of the MCU.",CAST#PERFORMANCE,Positive
"Was a bit disappointed with the movie given how perfect Infinity War was. It's too lengthy. The fat Thor jokes were redundant, and did not pack the same emotional punch like Tony's and Cap's storylines. However, it's a perfect send-off to the fans with many Easter Eggs and references.",CAST#PERFORMANCE,Positive
"Every Marvel character was connected to Endgames plot. Bittersweet to see Downey, Johansson, and Evans retire from their characters. With a lot on my plate, it took Fathers Day to give me a moment to watch this great picture.",CAST#PERFORMANCE,Positive
Liked when Stark met his dad and when everyone was brought back to fight.,CAST#PERFORMANCE,Positive
"I'm not a big fan of Marvel or DC. Please don't come for me! I'm trying! I came to see this movie because my niece is a huge fan. Anyway, I LOVED this movie! Did not feel like a 3 hour movie at all! I'm a little disappointed at shirtless Thor but other than that I loved it, and yes for those wondering I too cried! I know enough about these characters that when Captain America was worthy of the Hammer I literally gasped! ""I love you 3000""",CAST#PERFORMANCE,Positive
"Not a big fan of this genre, but this was entertaining. A fellow employee asked if I cried with Iron Man died! She did, I didn't. But she's a huge fan. Hey, if Downey wants to do another one in ten years, they'll find a way to bring IM back.",CAST#PERFORMANCE,Positive
This movie had it all. Every thing was spectacular. This is one of the most emotional marvel movies ever. Robert Downey junior should get a Oscar for this role.,CAST#PERFORMANCE,Positive
"Larger, Stronger, BetterTo say about the film that seals the ""Avengers"" series, that he met all expectations - will be an understatement. ""The Avengers: The End of the Game"" is visually spectacular, moving to tears, and has managed to connect the dozens of characters and plots of the past decade in an extraordinary way. And the length? Three hours like Thanap's fingers pass through Thanos's fingers.",CAST#PERFORMANCE,Positive
"Perfect ending to an outstanding narrative and unprecedented filmmaking and storytelling. I cannot even describe how much I love this movie. It was everything I wanted it to be and so much more. From the fantastic acting (especially by Robert Downey, Jr.) to the incredible payoffs that will probably never be matched, as well as the smart storyline, this is both the perfect endgame to the saga and the perfect open door for the beginning of whatÃ‚â€™s next on MarvelÃ‚â€™s plate to churn out.",CAST#PERFORMANCE,Positive
"Great movie. There was so much to like about this film - from Tony Stark teaching Nebula to play football (transported me back to the 80s middle school years!) to the brief exploration into the various characters emotional states as they advance the story line. Superbly acted. Marvel has a way of making the characters relatable, which is what I find makes the movies so enjoyable. Theyre beings who are deeply flawed and are aware of their shortcomings regardless of their outward persona.",CAST#PERFORMANCE,Positive
"Without Black Widow, Iron Man, and Thor on vacations, this Franchise is doomed, This movie was one of their finests!",CAST#PERFORMANCE,Positive
"A perfect way to end what MCU fans have loved the past 10 years. My wife & I balled our eyes out for Iron Man. The look on his daughter's face made us a wreck. Can't wait for this movie to come out on Digital, I'll be watching it non-stop like I did for Infinity War. I'll be fast forwarding through all the Captain Marvel scenes & most definitely the scene where all the women come together during the battle. It was completely unnecessary, out of place, & just takes you away from the emotional state invested into the movie.",CAST#PERFORMANCE,Positive
"Comic book basically was something that surrounded my childhood. I remember getting my allowance and walking hours to the nearest comic shop store to follow Marvel West Coast Avengers, Spider-Man, Hulk, Wolverine and Chris C's writing on the X-men. Now years later I met Stan Lee in person and saw Avengers: Endgame in IMAX 3D and in 4Dx. This film perfectly wraps up every story arc from the past MCU movies and brings the journey of the six original Avengers either full circle, a demise, or a happy ending. Exept where is Quicksilver? Why didn't Scarletwitch absolutely mention they should bring her brother back from the dead? Only really a few things bothering me about this film. I really was hoping to see a 'homage' to Grey Hulk or an angry furious Hulk fighting Thanos for the second time. Rather then where that character of Hulk was sort of sidelined and confirmated in smarts alone. We also never had the pleasure of seeing a real life version on Hawkeye's original Hawkeye mask. I'm sure a realistic way of emplimenting this can be included in someway. This could have been shown so it can be passed down to his daughter later on in future content.",CAST#PERFORMANCE,Positive
"I liked that they went back to the past to get the stones, I didnÃ‚â€™t like that black widow died for the soul stone. I didnÃ‚â€™t like that Thor was fat and looked like melted ice cream. I really hated that tony starks had to died to save everyone. Great performance by Robert Downey jr",CAST#PERFORMANCE,Positive
"Avengers endgame is one of the most amazing experiences I have ever had in a theater, seeing the ending to a decade of my favorite franchise is a feeling that I will never get again. The movies are full of references, action and moments that had left us crying. While the movie presents some scenes that may be incoherent or even kind of dumb, for example, Tony finding time travel extremely fast. The movie has the best final action scene in all of the Marvel movies.",CAST#PERFORMANCE,Positive
This film was absolutely amazing! Watching this film was very entertaining! It was full of many surprises as you see the Avengers battle out Thanos and his army.  This film is very fun to watch with your family or friends! I will definitely go to see it again and I definitely encourage for you to see it as well.,CAST#PERFORMANCE,Positive
"""Avengers Endgame"" truly does feel like the end of the MCU as we know it, and what a movie to end the first 22 films of this incredible franchise. Of course there will be more Marvel movies to come, and I have faith in Marvel that they will continue to make spectacular and fun movies, but I do have a hard time seeing them being able to come close to the closing salvo that was ""Infinity War"" and ""End Game"". Every actor gives a strong performance, with the stand out being Robert Downey Jr. who gives one of the finest performances in a blockbuster film that we will ever see. Highly recommended, and a must see for fans of Marvel.",CAST#PERFORMANCE,Positive
"Long movie that didn't seem unnecessarily so. Wrapped up the Thanos story, and gave Captain America a good closing story",CAST#PERFORMANCE,Positive
"Loved it! Disappointed with Ironman's death, but I believe he will be back. Enjoyed every character, good and bad. Just really enjoyed this movie.",CAST#PERFORMANCE,Positive
"I thoroughly enjoyed this movie  Sad that Iron Man and Black Widow had to perish in the process, but was thrilled when many of the Avengers returned and vanquished Thanos and his ilk..",CAST#PERFORMANCE,Positive
It was long and a little slow in parts. But it was good to get the rest of the Thanos story. Of course the options are left open for future Avengers.,CAST#PERFORMANCE,Positive
"Couldn't have been better!! Could have been 5 hours long! I, like everyone else, loved it 3000!!! If Thor had asked for a White Russian to complete his transformation into The Big Lebowski's son!!!",CAST#PERFORMANCE,Positive
I really enjoyed the movie. Fat Thor was funny. It was almost like they ruined hulk by making banner embrace the hulk. But I will see again.,CAST#PERFORMANCE,Positive
"Seen it 4 times, including the rerelease. Everytime  I've had my eyes start watering. Must have been someone cutting onions in the theatre. The pase is smooth with great transitions. Dialog is almost perfect. Thanos has some great lines.",CAST#PERFORMANCE,Positive
don't get mistaken by this one star.  the movie was great I loved it.  the end credits  the first one and the third one we're good the middle one they could have added a different one instead like Iron Man's daughter cutscene. it's Marvel I was expecting big things forties and credits!,CAST#PERFORMANCE,Positive
The re-release was awesome! great Stan Lee tribute! loved the Spiderman clip! saw it 5 times in theaters! Can't wait for Bluray!,CAST#PERFORMANCE,Positive
Best acting ,CAST#PERFORMANCE,Positive
good actor ,CAST#PERFORMANCE,Positive
I’m a massive MASSIVE fan of heaths work but that’s amazing!,CAST#PERFORMANCE,Positive
you are a good actor.,CAST#PERFORMANCE,Positive
he’s actually an insanely talented method actor.,CAST#PERFORMANCE,Positive
He’s sensational actor,CAST#PERFORMANCE,Positive
He’ll always be my favourite actor❤️,CAST#PERFORMANCE,Positive
an amazing scene,CAST#PERFORMANCE,Positive
what an actor 👏🏼👏🏼👏🏼,CAST#PERFORMANCE,Positive
Definitely worth the watch because of his acting,CAST#PERFORMANCE,Positive
This really motivates me to become an actor.,CAST#PERFORMANCE,Positive
a form of art and ability to inspire people makes me persue to become one too...,CAST#PERFORMANCE,Positive
She make me I want to become an actress...,CAST#PERFORMANCE,Positive
Have more respect for actors,CAST#PERFORMANCE,Positive
Good luck acting ,CAST#PERFORMANCE,Positive
great actor ,CAST#PERFORMANCE,Positive
craaazy acting,CAST#PERFORMANCE,Positive
the best performance in an entire movie is Daniel Da,CAST#PERFORMANCE,Positive
The Greatest actor,CAST#PERFORMANCE,Positive
My good daniel day lewis is really a greatestt actor ever timme...,CAST#PERFORMANCE,Positive
Michael Shannon’s acting in that scene is simply one of the greatest performances ,CAST#PERFORMANCE,Positive
most inspiring performance I have even seen... pure emotion.,CAST#PERFORMANCE,Positive
an oscar for the best supporting character. ,CAST#PERFORMANCE,Positive
brilliant performance,CAST#PERFORMANCE,Positive
talented actors,CAST#PERFORMANCE,Positive
"This isn't acting, this is art.",CAST#PERFORMANCE,Positive
He's a king of actors,CAST#PERFORMANCE,Positive
you absolute amazing actor,CAST#PERFORMANCE,Positive
one actor that had a better performance ,CAST#PERFORMANCE,Positive
He was an excellent actor,CAST#PERFORMANCE,Positive
a legit actor ,CAST#PERFORMANCE,Positive
She is sweet and comfortable in front of the camera,CAST#PERFORMANCE,Positive
direction is very good but lackes of twists.,DIRECTING#PERFORMANCE,Positive
"todd phillips, the director a new york film school graduate, making not so good comedy and funny flicks",DIRECTING#PERFORMANCE,Positive
directing is so incredible that i'm now rewatching every movie he's ever been in.,DIRECTING#PERFORMANCE,Positive
philipps would be entitled to this honor for the staging. the music is ... just ... perfect!,DIRECTING#PERFORMANCE,Positive
direction were great.,DIRECTING#PERFORMANCE,Positive
" directing and cinematography, it's an enormously important movie for our time.",DIRECTING#PERFORMANCE,Positive
todd phillips now directs an arkham asylum movie *fingers crossed* this movie is epic ,DIRECTING#PERFORMANCE,Positive
" acting, cinematographer, screenplay, direction, bgm everything are so perfect",DIRECTING#PERFORMANCE,Positive
the director did a remarkable job too but you can barely look away from the protagonist to realise how good the film in general is.,DIRECTING#PERFORMANCE,Positive
director failed to give him story to work with.,DIRECTING#PERFORMANCE,Positive
best movie that todd phillips film,DIRECTING#PERFORMANCE,Positive
 i like the scenes ,DIRECTING#PERFORMANCE,Positive
todd phillips directing and this movie features legendary,DIRECTING#PERFORMANCE,Positive
directed by todd phillips i was like that's something completely intresting,DIRECTING#PERFORMANCE,Positive
 todd phillips is known well on directing comedy movies,DIRECTING#PERFORMANCE,Positive
 todd phillips really surprised me with his ability to construct a drama/thriller.,DIRECTING#PERFORMANCE,Positive
expertly crafted and an all time performance by joaquin phoenix.,DIRECTING#PERFORMANCE,Positive
whoever green lighted the direction this movie took should be fired for straying so far away from dc expectations,DIRECTING#PERFORMANCE,Positive
avoiding comic book tendencies is totally the correct move from todd phillips.,DIRECTING#PERFORMANCE,Positive
he direction of todd philips is beautiful ,DIRECTING#PERFORMANCE,Positive
christopher nolan directed a brilliant film,DIRECTING#PERFORMANCE,Positive
"great film, very well directed considering for the director, it wasn't his usual area of expertise.8.9 would be more accurate.",DIRECTING#PERFORMANCE,Positive
" but this film ""joker"" kind of caught me off guard because writer/director todd phillips didn't wrap this film in the usual",DIRECTING#PERFORMANCE,Positive
"watching todd phillip's ""joker"" as entertainment and not an invitation to anarchy - i can say honestly that it was an absolute blast",DIRECTING#PERFORMANCE,Positive
"to have the ability to elicit empathy and pity from the audience for a madman is testament to the talents of director, todd phillips",DIRECTING#PERFORMANCE,Positive
great direction by phillips.,DIRECTING#PERFORMANCE,Positive
" it's hard to escape the heavy nod that todd phillips tips to scorcese's ""king of comedy"" and a healthy homage to wally pfister's cinematography in nolan's trilogy.",DIRECTING#PERFORMANCE,Positive
"mr. phillips, i won't say that you've gotten any better as a director, but you remain provocative and a bit depraved, ",DIRECTING#PERFORMANCE,Positive
 a full way. of tension and applause for this amazing work of art which is the film directed by todd phillips.,DIRECTING#PERFORMANCE,Positive
 todd phillips directed this movie with pure passion showing that he cares about his work,DIRECTING#PERFORMANCE,Positive
director deserve an oscar ,DIRECTING#PERFORMANCE,Positive
"the directing is fresh, interesting, intelligent and even ventures to be relevant in current times",DIRECTING#PERFORMANCE,Positive
hanks to todd philips for reimaginated one of the most iconic villain in cinema history!,DIRECTING#PERFORMANCE,Positive
todd phillips did a amazing direction.. c,DIRECTING#PERFORMANCE,Positive
"the director was able to fill me with 100 different types of emotion and help me to remember the feeling i felt when i read ""the end"".",DIRECTING#PERFORMANCE,Positive
 brilliantly directed and would like to see it once again!,DIRECTING#PERFORMANCE,Positive
the movie was well directed,DIRECTING#PERFORMANCE,Positive
 i can't remember the last time i've seen a directing performance like that. ,DIRECTING#PERFORMANCE,Positive
the direction by phillips is also some of the best this year ,DIRECTING#PERFORMANCE,Positive
todd phillips does own brillient directing in this movie ,DIRECTING#PERFORMANCE,Positive
.the director was brilliant in breaking the tension to the audience with in between comedy lines.,DIRECTING#PERFORMANCE,Positive
.the director was brilliant in breaking the tension to the audience with in between comedy lines.,DIRECTING#PERFORMANCE,Positive
direction  literally  is flawless. you cannot better it in any way.,DIRECTING#PERFORMANCE,Positive
here's to a best picture and best director nomination,DIRECTING#PERFORMANCE,Positive
".however in my opinion this film needs to be nominated for best picture, screenplay,cinematography, actor",DIRECTING#PERFORMANCE,Positive
 this movie is directed by todd philips & also written by todd philips ,DIRECTING#PERFORMANCE,Positive
(i will lose faith in the oscars if he doesn't win best directing for this!),DIRECTING#PERFORMANCE,Positive
this movie's directing is amazing.,DIRECTING#PERFORMANCE,Positive
todd phillips  gave us the a fantastic origin story,DIRECTING#PERFORMANCE,Positive
 it's extraordinary to see what todd phillips did with this idea since it's something completely different from his other projects. ,DIRECTING#PERFORMANCE,Positive
 the directing is great,DIRECTING#PERFORMANCE,Positive
 he has proven time and time again what an amazing actor he is but this is something really special. ,DIRECTING#PERFORMANCE,Positive
i'm astounded that phillips and warner bros. were daring enough to go down this route but i thought it was a perfect path to express the origin of the joker.,DIRECTING#PERFORMANCE,Positive
phillip makes this depection his own and something with no other director can replicate. ,DIRECTING#PERFORMANCE,Positive
 i'm satisfied with the direction,DIRECTING#PERFORMANCE,Positive
"phillips, the legend definitely deserves an oscar nomination for directing. ",DIRECTING#PERFORMANCE,Positive
well directed i like that it is very inspired ,DIRECTING#PERFORMANCE,Positive
probably the best movie of the year and oscar worthy for directing,DIRECTING#PERFORMANCE,Positive
Todd Phillip has produced a performance of a life time as a director.,DIRECTING#PERFORMANCE,Positive
a deep and brutal script and directing achievement.,DIRECTING#PERFORMANCE,Positive
the surprising work of the director todd phillips,DIRECTING#PERFORMANCE,Positive
the director todd phillips will not be that of an importance,DIRECTING#PERFORMANCE,Positive
a work of a director is to make art,DIRECTING#PERFORMANCE,Positive
"todd Phillip is amazing, a really great director",DIRECTING#PERFORMANCE,Positive
 an awestruck directing performance,DIRECTING#PERFORMANCE,Positive
todd philips' proves it in his masterpiece called joker with directing skills. ,DIRECTING#PERFORMANCE,Positive
very good helming by director.,DIRECTING#PERFORMANCE,Positive
 i'm sure the directing will  get a nod in the oscars. ,DIRECTING#PERFORMANCE,Positive
 the best directing performance of the year,DIRECTING#PERFORMANCE,Positive
director todd phillips shocked me so much,DIRECTING#PERFORMANCE,Positive
director todd phillips presented a film from the comics we have never seen like it before,DIRECTING#PERFORMANCE,Positive
 i almost certainly believe that 100% of the scenes of the film directed by todd phillip,DIRECTING#PERFORMANCE,Positive
the directing performance was excellent from everyone,DIRECTING#PERFORMANCE,Positive
hands out to the best director,DIRECTING#PERFORMANCE,Positive
i am totally blown away by the directing,DIRECTING#PERFORMANCE,Positive
directing is first class,DIRECTING#PERFORMANCE,Positive
"this is definitely movie of the year by a long stretch, , the story and , plenty of awards to come for this one,can't rate it highly enough even if you aren't a dc fan or the genre in general it's a great thriller in its own right.",DIRECTING#PERFORMANCE,Positive
todd phillip's gives his best performance so far,DIRECTING#PERFORMANCE,Positive
"todd phillip's masterpiece ""joker"" brings us into the mind of a haunted and twisted man named arthur fleck.",DIRECTING#PERFORMANCE,Positive
phillip's camerawork was surprisingly amazing in this film as a director,DIRECTING#PERFORMANCE,Positive
there are amazing shots in the film t,DIRECTING#PERFORMANCE,Positive
 while watching the film i never thought of this person as phoenix but instead i was convinced that i was watching the tribulations of the deeply troubled arthur fleck.  hat not only show the bleakness of the worn down streets of gotham city but also slowly reveal fleck's decent into madness. don't believe the critics saying not to see it because this film is amazing.,DIRECTING#PERFORMANCE,Positive
excellent performances of directing,DIRECTING#PERFORMANCE,Positive
"first, joaquin demonstrates the best acting i've ever seen in any sort of cinema",DIRECTING#PERFORMANCE,Positive
surprisingly really good camera work.,DIRECTING#PERFORMANCE,Positive
", the director todd phillips manages to plant the natural essence of the quebno joker is just fighting with batman",DIRECTING#PERFORMANCE,Positive
directing at max level! ,DIRECTING#PERFORMANCE,Positive
awesome  directing,DIRECTING#PERFORMANCE,Positive
 todd phillips does an incredible job at making the audience feel very uncomfortable. ,DIRECTING#PERFORMANCE,Positive
best acting from a comic character superb,DIRECTING#PERFORMANCE,Positive
superb directing and awesome cinematography.,DIRECTING#PERFORMANCE,Positive
 the directing are a masterpiece of art!!,DIRECTING#PERFORMANCE,Positive
todd phillip  acting  performance is magnificent!! no words to describe it,DIRECTING#PERFORMANCE,Positive
absolute  masterpiece directing.,DIRECTING#PERFORMANCE,Positive
pure masterpiece directing. ,DIRECTING#PERFORMANCE,Positive
ledgers joker will stand as one of the greatest directing performances in a film of all time.,DIRECTING#PERFORMANCE,Positive
 with that excellent level of directing is a 10/10. ,DIRECTING#PERFORMANCE,Positive
just mind blowing directing,DIRECTING#PERFORMANCE,Positive
"amazing directing, just awesome.",DIRECTING#PERFORMANCE,Positive
 i know this movie has brilliant directors,DIRECTING#PERFORMANCE,Positive
he is a real director his devotion to the craft is incredible.,DIRECTING#PERFORMANCE,Positive
what an amazing performance by directors on scenes,DIRECTING#PERFORMANCE,Positive
todd has peaked here as  a director,DIRECTING#PERFORMANCE,Positive
because of his actions and the settling ambience portrayed in this film,DIRECTING#PERFORMANCE,Positive
because of his direction and the settling ambience portrayed in this film,DIRECTING#PERFORMANCE,Positive
oscar to todd phillp for directing or claiming the best movie ever about a comic book,DIRECTING#PERFORMANCE,Positive
Thank you Russo's. This was not only a movie but an experience. That finale felt the closest feeling to reading a comic book.,DIRECTING#PERFORMANCE,Positive
"Big thanks to the Russos for making me cheer, laugh, and cry all in the same movie :)",DIRECTING#PERFORMANCE,Positive
My favorite MCU movies were done by the Russo's,DIRECTING#PERFORMANCE,Positive
The Russo's were crap as far as the Hulk. They wasted him every time.,DIRECTING#PERFORMANCE,Positive
Russo Brothers: Hold our beers.,DIRECTING#PERFORMANCE,Positive
The russos are the best mainstream directors working today,DIRECTING#PERFORMANCE,Positive
Thank you Russo bros for giving us the perfect ending to the characters we love,DIRECTING#PERFORMANCE,Positive
"Special thanks for the Russos, never felt this emotinal in a comicbook before since Logan",DIRECTING#PERFORMANCE,Positive
Russo's are legends,DIRECTING#PERFORMANCE,Positive
"When Russo go back to first Avengers sequence that was just ""AMAZING"".",DIRECTING#PERFORMANCE,Positive
We need a GoT season 8 directed by the Russo brothers,DIRECTING#PERFORMANCE,Positive
The Russo bros for some reason left out something important when asked which character lives which dies: contract,DIRECTING#PERFORMANCE,Positive
"I like the Russo brothers very much, they are very chilled and do make jokes.",DIRECTING#PERFORMANCE,Positive
"""Time travel doesn't exist"" - The Russo Brothers. Thank you! Finally!!!!",DIRECTING#PERFORMANCE,Positive
A huge thanks to the Russo brothers for such a satisfying and human ending to endgame!,DIRECTING#PERFORMANCE,Positive
great explanation from Joe Russo about Tony stark...in the beginning of end game he was selfish but in the end he was selfless.,DIRECTING#PERFORMANCE,Positive
Thank you Anthony and Joe Russo for making so many great movies,DIRECTING#PERFORMANCE,Positive
The Russo brothers are absolute geniuses,DIRECTING#PERFORMANCE,Positive
"thank you russo bros, you’ve made such a powerful impact in comicbook super hero movies",DIRECTING#PERFORMANCE,Positive
"Joe Russo is like that rude-looking kid in school whom you realise in the end is a genuine, humble person.",DIRECTING#PERFORMANCE,Positive
I like how the russos actually take mpst of the questions serously,DIRECTING#PERFORMANCE,Positive
 It's amazing what the Russo brothers and the Marvel company have done for the past 11 years,DIRECTING#PERFORMANCE,Positive
 this is probably the best the Russo brothers could've ever done with this. They never cease to surprise me with some of the greatest movies I'll see all year.,DIRECTING#PERFORMANCE,Positive
Alfred Hitchcock   deserve an Oscar for best director,DIRECTING#PERFORMANCE,Positive
Sergio Leone Is One of the greatest directors that walked on this Planet.,DIRECTING#PERFORMANCE,Positive
he is god of cinema,DIRECTING#PERFORMANCE,Positive
Vertigo is a beautifully shot movie,DIRECTING#PERFORMANCE,Positive
best shot movies of all time.,DIRECTING#PERFORMANCE,Positive
Alfred Hitchcock Is My Favorite Director Of All Time.,DIRECTING#PERFORMANCE,Positive
Indeed he is THE greatest shotting.,DIRECTING#PERFORMANCE,Positive
Werner Herzog is a legendary German director. ,DIRECTING#PERFORMANCE,Positive
Woody Allen is argueably better director than Chaplin.,DIRECTING#PERFORMANCE,Positive
My favorite pretentious European director is  on this list,DIRECTING#PERFORMANCE,Positive
he is a good director ,DIRECTING#PERFORMANCE,Positive
pretty much every director on this list is a better filmmaker ,DIRECTING#PERFORMANCE,Positive
Greatest director ever. ,DIRECTING#PERFORMANCE,Positive
His skills as a director.,DIRECTING#PERFORMANCE,Positive
"more broader sense, as a filmmaker is unparalleled. ",DIRECTING#PERFORMANCE,Positive
Director has a league of his own.,DIRECTING#PERFORMANCE,Positive
I would say that most of the directors on this list have influenced filmmakers far more directly than Kubrick has.,DIRECTING#PERFORMANCE,Positive
There's no one out there copying Kubrick's exact model of filmmaking. ,DIRECTING#PERFORMANCE,Positive
Directors are confusing the man's talent with his actual ability,DIRECTING#PERFORMANCE,Positive
he's accepted by some of the greatest directors of all time as the best there has ever been.,DIRECTING#PERFORMANCE,Positive
all time most influential directors is a vast oversight. ,DIRECTING#PERFORMANCE,Positive
I began enjoying Kubrick's films way in advance of ever studying film at college,DIRECTING#PERFORMANCE,Positive
he's  a great filmmaker.,DIRECTING#PERFORMANCE,Positive
Great filmmakers find a way to connect to their audiences. ,DIRECTING#PERFORMANCE,Positive
"Kubrick is influential in terms of his technical skill, which is the main way he influenced other directors",DIRECTING#PERFORMANCE,Positive
he influenced other directors. ,DIRECTING#PERFORMANCE,Positive
Kubrick's limitations as a director are infinity,DIRECTING#PERFORMANCE,Positive
the most influential directors,DIRECTING#PERFORMANCE,Positive
I've listened to those directors and so that's how I know what a big influence he's been.,DIRECTING#PERFORMANCE,Positive
Kubrick influenced many directors.,DIRECTING#PERFORMANCE,Positive
Tyler Perry is an influential director,DIRECTING#PERFORMANCE,Positive
"if there's ever a list of BEST directors, I would put Kubrick as #1!",DIRECTING#PERFORMANCE,Positive
Tyler Perry he really nearly uplifted  Filmmaking.,DIRECTING#PERFORMANCE,Positive
Kurosawa was the greatest director of all,DIRECTING#PERFORMANCE,Positive
Directors ... are incredible,DIRECTING#PERFORMANCE,Positive
some directions charectors take will be not suite everyone. ,DIRECTING#PERFORMANCE,Positive
He influenced film as a whole,DIRECTING#PERFORMANCE,Positive
Kubrick is the reason most .modern directors picked up a camera,DIRECTING#PERFORMANCE,Positive
"Most Influential Directors of All Time,",DIRECTING#PERFORMANCE,Positive
one of those great directors ,DIRECTING#PERFORMANCE,Positive
Kubrick is most overrated director of all time!,DIRECTING#PERFORMANCE,Positive
He is among god of directors ,DIRECTING#PERFORMANCE,Positive
one of the top  most influential directors.,DIRECTING#PERFORMANCE,Positive
Most Overrated Directors,DIRECTING#PERFORMANCE,Positive
Most Overrated Directors,DIRECTING#PERFORMANCE,Positive
best director of all-time. ,DIRECTING#PERFORMANCE,Positive
his techniques were used by many known director's.,DIRECTING#PERFORMANCE,Positive
he helped change acting with his direction of Marlon Brando,DIRECTING#PERFORMANCE,Positive
Technically the job of the director is to direct actors and you did it great,DIRECTING#PERFORMANCE,Positive
He's truly inspiring for almost all the best directors of today.,DIRECTING#PERFORMANCE,Positive
"directors who are favorites with me and in my opinion bring something to cinema,",DIRECTING#PERFORMANCE,Positive
a magician who creating storytelling ,DIRECTING#PERFORMANCE,Positive
CHARLES CHAPLIN. Best director.,DIRECTING#PERFORMANCE,Positive
"l, he might be an outstanding director ",DIRECTING#PERFORMANCE,Positive
Chaplin is one of the best directors of all time.,DIRECTING#PERFORMANCE,Positive
"a great director,",DIRECTING#PERFORMANCE,Positive
Everytime a director use a still face closeup its often credited to Kubrick ,DIRECTING#PERFORMANCE,Positive
can say the guy directing it had a lot of influence,DIRECTING#PERFORMANCE,Positive
the greatest or best film director,DIRECTING#PERFORMANCE,Positive
used shots and transitions invented buy other directors ,DIRECTING#PERFORMANCE,Positive
Spielberg's innovation so palatable is that his style is clever and creative,DIRECTING#PERFORMANCE,Positive
all the most effective narrative filmmakers,DIRECTING#PERFORMANCE,Positive
I would say Spielberg is probably the very best action director,DIRECTING#PERFORMANCE,Positive
The way Spielberg shoots through frames is very recognizable.,DIRECTING#PERFORMANCE,Positive
the greatest movie directors,DIRECTING#PERFORMANCE,Positive
He is much admired filmmaker,DIRECTING#PERFORMANCE,Positive
I think Robert Bresson is a magnificent director,DIRECTING#PERFORMANCE,Positive
there were no other great directors apart from him.,DIRECTING#PERFORMANCE,Positive
Kubrick certainly made great movies,DIRECTING#PERFORMANCE,Positive
Spielberg wanted to make movies with deeper meanings and more thought provoking.,DIRECTING#PERFORMANCE,Positive
Spielberg's style was more suited to the film.,DIRECTING#PERFORMANCE,Positive
Jaws was a technical masterpiece that eschewed character development for narrative development ,DIRECTING#PERFORMANCE,Positive
"Spielberg was also the first to really pioneering the idea of ""Blockbuster"" movies",DIRECTING#PERFORMANCE,Positive
Kubrick might be my favorite director after Hitchcock,DIRECTING#PERFORMANCE,Positive
