review,genre,sentiment
"Wow. I can't praise this show enough. In a world were most comedy half hour programs are filled with canned laughter and boring recycled jokes, Brooklyn Nine Nine brings a fresh comedy to air.",Comedy,Positive
One of the best sitcoms I've ever saw! A must watch!,Comedy,Positive
The best comedy i've ever watched. Glad that there's one more season coming.,Comedy,Positive
This show had me laughing all the way through hell I even cried with laughter.,Comedy,Positive
"The greatest t v show ever for me absolutely hilarious,im on my 3rd rewatch",Comedy,Positive
The thought of making Crime scenes less Depressing and Making Cops/Police officers more free minded and Funny was Excellent!!! ,Comedy,Positive
"Brooklyn nine-nine does have amazing humor but what I always missed from the other comedy shows, was a little bit of action. And a show about cops definitely has that.",Comedy,Positive
"This show has everything. Good Acting, Comedy, Plot Twists, and much more. From the very beginning, I have loved this show. To add, I believe that Andy Samberg is the funniest person alive.",Comedy,Positive
This show is absolutely hilarious and a total joy to watch.,Comedy,Positive
This Is The Most Funny And Loving Show I have Ever Seen. Everything Is Fantastic And I Love To Binge Watch It Every Day.,Comedy,Positive
"This is one of the best tv show ever made, it's surprisingly funny, I always laugh so hard at every ep, you must watch it!",Comedy,Positive
"This show is hilarious, absolutely amazing. To see how far all the characters have come is incredible. Everyone is so lovable and awesome. I really hope NBC will bring the 99 back for a seventh season",Comedy,Positive
"Great show to watch, very light hearted, great characters and overall great storylines. I suggest you watch this if you are looking for a light hearted comedic with the occasional serious.",Comedy,Positive
"If you liked Scrubs, you'll like this one. Very funny, similar characters and situations, but police instead of medical. Great show!",Comedy,Positive
This is the perfect series to watch if you just want to chill and not have to concentrate too much. It's balance between humour and gripping storylines is perfect.,Comedy,Positive
"All i want to say is the last 3 episodes (season 5 ep 12,13,14) have been amazing it felt like season 1 Brooklyn nine nine very funny and clever not forced at all",Comedy,Positive
Brooklyn nine nine is a TV series which has good light hearted comedy at its core. At times I can't help not laughing at the jokes.,Comedy,Positive
" It's about silly, quirky people, different enough to not be completely unoriginal, and you kind of have to be ready for that. They become easy to like and it is always good fun.",Comedy,Positive
I was not expecting much but it is really funny. I am still in the first season but for me it is highly recommended.,Comedy,Positive
So glad I finally gave this show a chance. I am currently binging and laughing my way through it. Some of the best comedy and characters I have ever seen. Love it!,Comedy,Positive
"I love this. It's the best, it's inclusive, it's funny, it's everything",Comedy,Positive
"I just love this show with all my heart. It's so funny and entertaining, centers around a unique cast and characters and deals with important issues. Thank you for this amazing show!!",Comedy,Positive
"Amazing tv series, one of the funniest ever, give me good mood in bad days, a tv series for every ocasion. Please dont cancel because its amazing.",Comedy,Positive
"When the most recent series came out I went back to the start and binged all the old episodes. It is a great, funny and easy to watch program.",Comedy,Positive
"at first watch without subtitle, it is so hard to understand. but as time goes on i reallized that unlike appearances and police identity, all the characters are very erattic and funny.",Comedy,Positive
I have been watching this show for a while now and I find it really funny and creatively written.,Comedy,Positive
There is so little humor based on stereotypes or discrimination I cannot believe it. Most jokes work simply because of character dynamics. You can rewatch this show again and again.,Comedy,Positive
"Seriously, i recommend this! Its not often where you watch a show and you like every character. Each one has their own funny unique personality and make you laugh a lot. ",Comedy,Positive
A rare network masterstroke of comedy...,Comedy,Positive
"This is really awesome show. It doesn't contain any forced comedy like ""Friends"". ",Comedy,Positive
This last season was beyond good!I enjoyed every minute of it. Cant wait for them to keep on doing another season. These guys are hilarious.,Comedy,Positive
This is the best sitcom. Everyone should watch it. It's hilarious and much more realistic than other sitcoms like friends and big bang theory.,Comedy,Positive
"I love Brooklyn Nine-Nine! The plot is amazing, and unlike a lot of other comedy shows, it doesn't go downhill as the show progresses. Character development is amazing. Strongly recommend!",Comedy,Positive
"The humor, the editting, the scripts, OH THE ACTING, they are in perfect harmony",Comedy,Positive
Such a great Sitcom. Must watch. There are no words to describe this one. I've binge watched 5 seasons on Netflix now waiting for 6 and 7.,Comedy,Positive
"Great show with great acting, the actors embraced their characters in a deep and personal way all of themnice jokes and storyline too!",Comedy,Positive
One of my friend recommended me about B99. It's the best sitcom I've ever watched. I've watched all the seasons twice already. Can't wait for season 7. Definitely worth the watch,Comedy,Positive
"I just loved this show too much, there was a good flow of all sequences. All those character was relatable to normal people. it was very funny and must watch show.Love u.Nine-Nine",Comedy,Positive
BEST COMEDY SHOW I'VE SEEN...Such great actors ..and espiecially Captain Hult ??,Comedy,Positive
This show is non stop laughs & adventure! ,Comedy,Positive
It has a really good sense of humor that doesn't rely on a laugh track. It doesn't need one because the comedy is actually good.,Comedy,Positive
Brooklyn Nine Nine is a over the top hilarious series. ,Comedy,Positive
This show is better for the move to NBC and the humour is dialled up to 11. It's never ending fun. And probably the greatest cast out there.,Comedy,Positive
"I can't believe that I'm saying this but this show is so good, with a fantastic cast and hilarious and intelligent dialogue.",Comedy,Positive
"This show never aired in my country . I absolutely love it, it's funny in all the right places. Is it weird Charles Boyle is my favorite character?",Comedy,Positive
"Probably it's one of the most interesting series, it has some sad episode, romantics, suspenseful, and in all of those including a great comedy.",Comedy,Positive
It's a fun comedy with great witty jokes.,Comedy,Positive
the fact that it's more centered around family relationships and comedy instead of horror is fun to me.,Comedy,Positive
there is some well placed humour.,Comedy,Positive
"It's a funny TV show, I used to laugh a lot watching 99.",Comedy,Positive
" I found the movie a good mix between humor, emotion, and suspense.",Comedy,Positive
I really loved this movie it was funny exciting awesome ,Comedy,Positive
The Funniest Movie of the year,Comedy,Positive
I was surprised how funny the movie really was.,Comedy,Positive
I found this film very funny and in 2009 it was very different to any film i had seen in a while.,Comedy,Positive
"Funniest movie I have ever seen, and I've seen them ALL",Comedy,Positive
This movie to me is not only the funniest movie I've seen so far in my life but also the BEST movie I have seen in 2009 so far.,Comedy,Positive
One of the funniest movies I have ever seen. PERIOD.,Comedy,Positive
"I find each of those flicks truly, hilariously, funny.",Comedy,Positive
Funny...I mean very funny,Comedy,Positive
None of them miss a beat and they're all funny.,Comedy,Positive
This is truly the breakout comedy of the summer and probably one of the funniest movies of the year 2009.,Comedy,Positive
Laugh Till you can't breath Funny,Comedy,Positive
It is absolutely the funniest movie of the year and the only competition may come from its sequel only.,Comedy,Positive
The comedic timing adds an extra oomph.,Comedy,Positive
"I don't know what made it stand out of all other movies, but this is funny.",Comedy,Positive
"There are many grains of truth in it's absurdity, which really is what makes it so funny.",Comedy,Positive
One of the funniest move i've ever seen,Comedy,Positive
Extremely funny highly recommend for comedy lovers. It's an 1hour 30 mins of comedy roller-coaster.,Comedy,Positive
Genuinely Funny,Comedy,Positive
The Hangover has got to be the funniest film I have ever seen.,Comedy,Positive
This is truly the funniest movie in a long time that I have seen.,Comedy,Positive
"Classic. There isn't much else to say about this ""buddy"" comedy in the heart of Sin City.",Comedy,Positive
This became one of my Comedy Faves. Highly recommend.,Comedy,Positive
This comedy is perfect. It doesn't waste a second,Comedy,Positive
Finally a comedy film directed towards a mature audience with mature humor.,Comedy,Positive
"it's the first time, in forever, I can say I actually laughed out loud at a comedy film.",Comedy,Positive
"As the film progresses, we are given one shocking revelation after another, each building to high comedy.",Comedy,Positive
This is a comedy you can watch over and over and still get the same reaction every time. Simply genius!,Comedy,Positive
The Best Comedy I Have Seen In a Long Time.,Comedy,Positive
Man I love it. A must watch comedy movie.,Comedy,Positive
Extremely funny highly recommend for comedy lovers.,Comedy,Positive
It's an 1hour 30 mins of comedy roller-coaster.,Comedy,Positive
this movie is wholly satisfying as a comedy.,Comedy,Positive
surprisingly consistent comedy loaded with bizarre situations ensued by lots of laughter.,Comedy,Positive
Best Comedy Ever,Comedy,Positive
The best comedy of the year,Comedy,Positive
The Hangover is the most ingenious comedy I've seen in the year.,Comedy,Positive
The Hangover contains all kind of comedy and humor existed in this world.,Comedy,Positive
My favorite comedy movie of all time. It has it all.,Comedy,Positive
Totally Sober for This Masterful Comedy!,Comedy,Positive
Hilarious!,Comedy,Positive
Anyone that doesn't like this movie has no sense of humor,Comedy,Positive
A lot of the humor is also generated from the corky characters and how they react to each shocking development.,Comedy,Positive
"The film is full of many hilarious gags, over-the-top situational humor, and plenty of excitement.",Comedy,Positive
"I personally loved it, thought it was hilarious and I'd recommend it any day",Comedy,Positive
Its a hilariously well made comedy about the crazy day in the life of a dope dealer & his poor client.,Comedy,Positive
it is extremely entertaining and hilarious beyond. ,Comedy,Positive
We all still thought it was hilarious.,Comedy,Positive
this movie is hilarious,Comedy,Positive
"Endlessly entertaining, hilarious, and quite fun",Comedy,Positive
"A Brilliant,Hilarious",Comedy,Positive
"Pineapple Express is an brilliant,hilarious Comedy that masterfully mixes laughs,Action and stoner Comedy.",Comedy,Positive
The comedy is gold.,Comedy,Positive
I laughed through the whole movie.,Comedy,Positive
it's freaking hilarious.,Comedy,Positive
"this movie is silly, hilarious fun.",Comedy,Positive
"Outstanding, hilarious, engaging.....",Comedy,Positive
A Great Comedy,Comedy,Positive
Another hilarious movie from both actors,Comedy,Positive
Hilarious from start to finish.,Comedy,Positive
"Don't get why this show is rated so highly. I'm a few episodes in and the comedy\ acting is below average. It's like a modern take on police academy, which was also mostly bad acting.",Comedy,Negative
The first two seasons were so funny...then it started to get liberal hollywood...and I just couldn't stand the liberal BS.,Comedy,Negative
Are overdoing it with their agenda pushing. It would be nice if they could stick to comedy and not try to tell people how to think.,Comedy,Negative
The characters and comedy especially in the first 4 seasons was excellent but has since had some not so good episodes in my opinion.,Comedy,Negative
Season 7 on NBC is a disaster!So far - Debbie ?!? Really?! Stupidest and the most annoying character ever!Not funny...,Comedy,Negative
The Humor of this show is very tryhard in nature and the acting is cringeworthy as if these actors did nothing but try to imagine themselves being characters of The Office. Everyone involved in this show are GIANT WASHED-UP HACKS,Comedy,Negative
"I loved the first 3 seasons of the show, but unfortunately the political humor and LGBTQ politics started in the 4th one, and the show got incredibly annoying and forced and the humor got bad really quick.",Comedy,Negative
I did not laugh once the humor is either childish or just dry and unoriginal.,Comedy,Negative
"This is one of those shows that could give you a few chuckles per episode. It's supposed to be a comedy show, and I laughed just a couple of times throughout the first 4seasons. I liked the story, but what really ruined it for me was Jake explaining the jokes.",Comedy,Negative
I've been a HUGE FAN since S1:E1 but after the network change-up the amount of comedy has dropped exponentially.,Comedy,Negative
I really did try to find some of it (any of it) funny but it simply isn't.,Comedy,Negative
Watched the first few episodes. Based on the reviews I thought it would be amazing but I just didn't find it in the least bit funny and I didn't like the characters.,Comedy,Negative
Just watched the rerun of the pilot for Brooklyn Nine-Nine. I thought it was a marvelous example of why so many people say that current TV comedies are pathetic.,Comedy,Negative
There was no semblance of comic timing or character chemistry.,Comedy,Negative
"This is the case in series I suppose, people who followed the show and get attached to the character and the feel of the series give it high grades. To me this show wasn't funny at all.",Comedy,Negative
"I watched an episode and thought hmmm...overuse of quick cutaways, overuse of completely unnecessary panning in and out, poorly set up jokes that weren't funny and have been used countless times.",Comedy,Negative
This show is the worst most unfunny thing I have ever watched.,Comedy,Negative
I haven't laughed once and I'm at episode 7.,Comedy,Negative
"First four series were great, but there comes a time with comedy that the jokes are similar and become almost 'expected'.",Comedy,Negative
"Not funny, only cheesy and lame containt.",Comedy,Negative
There is nothing new to be seen here. Regurgitated jokes & comedic exaggerated expressions dripping from the screen.,Comedy,Negative
"Poor acting, puerile jokes. It is sad to know that people are being paid for a performance like that",Comedy,Negative
It just became waaay too liberal. I used to love the show because it was meant for laughs and was seriously funny. ,Comedy,Negative
"The first two seasons were some of the most brilliant in television comedy; smart,creative, loveable and original but it started losing it's edge after season two and became too predictable.",Comedy,Negative
"I just cannot stand watching how dumb guy admires another dumb guy - all the ass kissing just makes me vomit. Surely show has some good qualities, but the humor is for all audiences and not mature at all.",Comedy,Negative
" I started to watch the first few episodes of season 2 and then I just asked myself ""why are you still watching this crap?"" It just was not funny even after watching more than two dozen episodes.",Comedy,Negative
"Considering this was created by the same writer, Micheal Schur, who created The Good Place I am confused as The Good Place is charming and funny whereas this is not at all.",Comedy,Negative
"All the best comedy classics had one or two writers to drive an idea and to keep its purity. The script is shocking, and unfortunately so predictable so it can't be funny.",Comedy,Negative
"The show started out as great and funny, but season 4 wokeness started to creep in and season 5 is really woke. Feminist agenda is ruining movies and tv series.",Comedy,Negative
"Dry humor no longer fun, it was $ wise to die in 5 a good run the actors will suffer sorry guys....only tv show announcers for you now.... sad seen so many times",Comedy,Negative
"You are a real looser, if you like this poor comedy!Wasting time poor acting ??And Poor dialogs.",Comedy,Negative
This is probably the least witty popular comedy show I've ever seen.,Comedy,Negative
"This show just made me smile a lot. Just smiles, no laughs. This may be amusing to some people, but not me.",Comedy,Negative
"It made me laugh alot until i saw S4E16 where they talk about police brutality and transgender stuff , i disliked the fact that they got politics involved in the show.",Comedy,Negative
One of my top 10 sitcoms i like it alot butEverything related to feminists or gays is a huuuuuge deal.,Comedy,Negative
"sometimes, jokes are too forced kkkk",Comedy,Negative
The only problem is the comic relief which is dumbed down and aimed straight at anyone under 10.,Comedy,Negative
comedy as anti-comedy,Comedy,Negative
The worst comedy EVER!!!!!,Comedy,Negative
it has just physical comedy which gets really boring as the movie progresses.,Comedy,Negative
i started watching this movie thinking that it wud be a slap tick comedy but it looks like a product of a very sick mind.,Comedy,Negative
"It is simply a comedy that tries to shock, but ends up making you want to kill Tom Green.",Comedy,Negative
"Since this is obviously not a comedy, I am not sure what it is.",Comedy,Negative
This film is the anti-comedy. It has no entertainment value whatsoever.,Comedy,Negative
This is easily the worst comedy ever.,Comedy,Negative
Is it supposed to be a comedy? Nobody laughed in the theater,Comedy,Negative
"If you're hoping for a ""Dumb and Dumber"" type comedy, stay away. You will be horribly disappointed.",Comedy,Negative
I like gross out comedy's as much as the next immature guy but this really takes it too far.,Comedy,Negative
"Honestly, for a comedy, i have never heard so less laughs and so many groans of disgust in a theater in my life.",Comedy,Negative
"this was SUPPOSED to be a comedy...only later to find out that this was the most STUPIDEST..most ANNOYING movie,ever in the whole history of the filmland.",Comedy,Negative
I'm usually a big fan of the absurd and comedy on the edge but this movie is so far from the edge that it couldn't even find the edge with long range radar.,Comedy,Negative
Unfortunately it is even further away from comedy. ,Comedy,Negative
this was anything but funny,Comedy,Negative
"I am a big fan of comedy, and am pretty liberal in what enjoy, but this movie was sick.",Comedy,Negative
Comedy films in my opinion are becoming to focused on grossing people out instead of being funny.,Comedy,Negative
I wasn't sure how his style of comedy would produce laughs in a motion picture.,Comedy,Negative
"This amazingly awful waste of film tries to be gross-out humor, but it is not funny, its just gross.",Comedy,Negative
This movie is not funny on any level.,Comedy,Negative
Just because something is offensive does not automatically make it humorous.,Comedy,Negative
"I don't see any humor about children getting ""fingered"".",Comedy,Negative
It just gets worse and worse with tons of disgusting humor,Comedy,Negative
Tom Green's sick humor didn't even touch base with me.,Comedy,Negative
IT'S NOT FUNNY.,Comedy,Negative
"I enjoy sick humor, but this movie was downright insulting.",Comedy,Negative
the gross-out humor used in this movie was not very humorous.,Comedy,Negative
"If Green showed the slightest genuine empathy for the human condition, his humor might be excusable.",Comedy,Negative
"This movie was disturbing, boring, and NOT FUNNY.",Comedy,Negative
There are absolutely no scenes which invoke any sort of humor. ,Comedy,Negative
"The ""gags"" don't have any aspect of humor unless you consider the world insane.",Comedy,Negative
The Farrelly brothers have a black sense of humor sometimes,Comedy,Negative
It's just nonsensical shock humor with no thought involved.,Comedy,Negative
"Tom Greens style of humor is so crass, disgusting, confronting and confusing that you can't help but be shocked and disgusted by it.",Comedy,Negative
"its virtually unwatchable, almost always unfunny and a disgrace to the human race.",Comedy,Negative
This is uncomfortable instead of hilarious in a truly unique way. ,Comedy,Negative
"I have watched his show on MTV and I think he is hilarious, but this movie was far from being that.",Comedy,Negative
"They think this movie is hilarious. Oh, wait o they don't!",Comedy,Negative
It really isn't that funny ,Comedy,Negative
"Awful, Unfunny, Disgraceful, Horrible, Repulsive, Disgusting, Vile, Trash",Comedy,Negative
"it was not funny, it was crude and stupid",Comedy,Negative
This movie is not funny on any level.,Comedy,Negative
"It's vile, unfunny and just has the most horrible sequences I've ever seen. ",Comedy,Negative
Nothing in this movie is funny.,Comedy,Negative
"This movie was disturbing, boring, and NOT FUNNY",Comedy,Negative
Tom Green manages to be very very very not funny.,Comedy,Negative
"This makes no sense, it IS NOT FUNNY.",Comedy,Negative
i never found his show funny,Comedy,Negative
"Disgusting, stupid, NOT FUNNY are the only ways to describe this film. ",Comedy,Negative
"worst of all, they weren't funny",Comedy,Negative
doesn't have any clever or funny gags to lean on.,Comedy,Negative
"The movie is boring, annoying, stupid, and unfunny.",Comedy,Negative
This movie not only had no plot but it wasn't funny.,Comedy,Negative
I normally like dumb funny movies but this was terrible.,Comedy,Negative
It's so bad it's not funny.,Comedy,Negative
There are no funny jokes,Comedy,Negative
"This movie is terrible, horrible, gross, and very UN-funny.",Comedy,Negative
How can anyone find this movie funny?,Comedy,Negative
I couldn't find the movie funny.,Comedy,Negative
not even The least bit funny.,Comedy,Negative
"If someone honestly finds this ""movie"" funny or good at any level he seriously has some issues",Comedy,Negative
There is nothing remotely funny about it.,Comedy,Negative
"So many comedy films these days are so, ridiculously, stupid, there isn't much of a plot at all, just lame jokes and cardboard acting.",Comedy,Negative
there was no comedy timing because there was nothing funny in this script.,Comedy,Negative
"This is supposed to be a comedy, I found little if nothing to make me laugh at.",Comedy,Negative
"This is the first as said ""comedy"" that I had to advance it to end the on going torture faster.",Comedy,Negative
Like a Comedy but without the Funny Parts,Comedy,Negative
What you cannot forgive is calling this film a comedy.,Comedy,Negative
Rude and horrible characters don't make a comedy,Comedy,Negative
unimaginative and crude comedy rip-offs that just didn't work.,Comedy,Negative
this was supposed to be a comedy and it's hard to feel happy or amused after watching this movie.,Comedy,Negative
There are really very few funny moments in this comedy,Comedy,Negative
The story is actually not very different from any other road trip comedy.,Comedy,Negative
Due Date is a forgettable comedy and a really mean spirited film.,Comedy,Negative
there was nothing funny in this script.,Comedy,Negative
"every situation ends up weird and not funny-weird,awkward-wtf-weird.",Comedy,Negative
"A silly, unfunny, amateurish abomination.",Comedy,Negative
Not one character in this movie deserves to be called funny. ,Comedy,Negative
Funniest Movie of 2010 my buttocks.,Comedy,Negative
it is not even close to funniest,Comedy,Negative
"Awful, Unfunny, Save Your Money!!!",Comedy,Negative
Not fun at all. Period!,Comedy,Negative
There is nothing remotely funny or enjoyable about DUE DATE. ,Comedy,Negative
you shouldn't have to sit thru many many many horribly unbearable scenes before getting to anything funny.,Comedy,Negative
Not funny but irritating,Comedy,Negative
"This one is not funny, most annoying, has rambling and non-comedic dialogue and is disgusting at times.",Comedy,Negative
The jokes are not funny,Comedy,Negative
Not even funny on any level!,Comedy,Negative
I did not laugh even once during the entire movie!,Comedy,Negative
Unfunny under every aspect,Comedy,Negative
"It's annoying, unfunny and uninspired.",Comedy,Negative
What these people do to each other is not funny.,Comedy,Negative
"the fat one is extremely annoying, and not in a funny way like was intended.",Comedy,Negative
I think the film tried to hard at times to be funny and I just wasn't laughing at it.,Comedy,Negative
it's entirety it was unfunny.,Comedy,Negative
this film was seriously not funny,Comedy,Negative
I had high hopes for this film but it just wasn't funny enough and I would never recommend it to anyone.,Comedy,Negative
There are really very few funny moments in this comedy,Comedy,Negative
Are weed jokes really still that hilarious?,Comedy,Negative
"the story the comedy moments are poor, and I certainly wasn't laughing. ",Comedy,Negative
"This movie is supposed to be a comedy and a crime thriller--but, like ""Tropic Thunder"" (2008), I find nothing humorous",Comedy,Negative
Another Hollywood comedy with NO comedy whatsoever.,Comedy,Negative
It's billed as a comedy but it's more of a disaster film.,Comedy,Negative
"I was expecting it to be a comedy, it turned out to be yet another American weed-propaganda movie.",Comedy,Negative
Bad Story and even Worst Comedy,Comedy,Negative
A really over-rated movie with foolish comedy and predictable plot.,Comedy,Negative
Not Funny!!,Comedy,Negative
It's nowhere near as funny,Comedy,Negative
it is boring and not funny at all,Comedy,Negative
It's just like Harold and Kumar go to White Castle but without a plot and not funny,Comedy,Negative
I started to fast forward through the movie to see if anything funny or interesting was ever going to happen......but it never did!,Comedy,Negative
"This movie was terrible, it wasn't funny, it wasn't cool",Comedy,Negative
The movie just kept going and going with absolutely no funny parts.,Comedy,Negative
All I did was waited for some real funny scene to come that might save it from shame but there were none.,Comedy,Negative
this one was just not funny or nearly interesting.,Comedy,Negative
this one which is supposed to be a comedy they turn into string combos of jokes that simply aren't funny.,Comedy,Negative
It just doesn't meet my definition for what a good comedy or good movie should be at all.,Comedy,Negative
I didn't laugh once during the entire length of this so-called comedy.,Comedy,Negative
"I suppose is meant to be goofy and hilarious, but it just comes off as bad scriptwriting.",Comedy,Negative
"It's NOT funny, It's NOT OK.",Comedy,Negative
"Just garbage photography and horrible dialog and, most importantly, NOT FUNNY!",Comedy,Negative
Don't waste your time on this unfunny pile of trash.,Comedy,Negative
The problem with this movie is that it just isn't funny,Comedy,Negative
This Was Supposed to Be Funny?,Comedy,Negative
"there aren't any very clever jokes, solid characters, or interesting situations where something funny might happen.",Comedy,Negative
"Unfunny, lame and weak",Comedy,Negative
the movie tries too hard to be funny.,Comedy,Negative
I thought this movie was total trash! Not funny at all.,Comedy,Negative
"Slow, uninspired, not funny",Comedy,Negative
It is so pointless and so unfunny it will give you nightmares!,Comedy,Negative
it's never funny.,Comedy,Negative
THEY ARE NOT FUNNY.,Comedy,Negative
"Unfunny, torturous and horrid",Comedy,Negative
It tries too hard to be funny and fails miserably.,Comedy,Negative
it was awful it's comedy is bland and it really sucks.,Comedy,Negative
A star studded comedy with not a single laugh to be had.,Comedy,Negative
"What a dumb, worthless excuse for a comedy this is.",Comedy,Negative
they over did it to the point it wasn't funny,Comedy,Negative
It is never funny.,Comedy,Negative
Not Funny At All,Comedy,Negative
not funny at all I had a hard time watching it,Comedy,Negative
It is painfully unfunny to the point where I'd rather watch stand up by Amy Schumer.,Comedy,Negative
"I know funny, and this is not it.",Comedy,Negative
worst of all: it's just not funny.,Comedy,Negative
Unfunny Gross out Humor,Comedy,Negative
"Terrible premise, terrible humour, really quite atrocious.",Comedy,Negative
a complete absence of humor ,Comedy,Negative
"Plotless, nonsensical, disturbing, disgusting, annoying, poorly acted, unfunny.",Comedy,Negative
"the most extremely unfunny, cringe-worthy, soul-crushing scenes of fecal 'humor' that I have every witnessed in my life.",Comedy,Negative
Not even funny at all.,Comedy,Negative
The jokes weren't even funny.,Comedy,Negative
"This movie is a comedy, and yet there wasn't a single funny situation in the whole movie.",Comedy,Negative
"I do not think it possible to create garbage less funny, less interesting, less everything then this.",Comedy,Negative
"unfunny and disgusting dip to the sewer... er, comedy.",Comedy,Negative
laugh-free so- called comedy.,Comedy,Negative
The funniest moment of this whole movie was realizing that it was meant to be a comedy.,Comedy,Negative
Is it asking too much for a comedy to be funny?,Comedy,Negative
script so unfunny and clichéd,Comedy,Negative
"most of all, it's not funny!",Comedy,Negative
This movie is not funny.,Comedy,Negative
Unfunny and Degenerate,Comedy,Negative
the jokes are very unfunny,Comedy,Negative
totally unfunny.,Comedy,Negative
it's boring and a really poor attempt at humor.,Comedy,Negative
"These sort of movies (Date Movie, Epic Movie, Meet the Spartans) haven't been funny for some time now but ""Disaster Movie"" has reached a new low.",Comedy,Negative
This movie is an unfunny piece of puke - stay away from it.,Comedy,Negative
An unfunny disaster,Comedy,Negative
Just unfunny nonsense.,Comedy,Negative
"The aptly titled ""Disaster Movie"" is 90 minutes of one long painfully unfunny joke without a punchline.",Comedy,Negative
Unfunny,Comedy,Negative
"""we know its bad so its funny because we make fun of ourselves""",Comedy,Negative
The first time was not even funny and the second time around just irritates the hell out of you.,Comedy,Negative
nothing to laugh about.,Comedy,Negative
"There were no laughs in the audience, just the occasional groan of pain.",Comedy,Negative
There wasn't one real laugh anywhere in the film,Comedy,Negative
I do not recall even laughing one time.,Comedy,Negative
"The entire film is from beginning to end crass, vulgar, irrational, and utterly humorless in any human sense.",Comedy,Negative
the brain dead humor is lifeless even with real people saying the lines.,Comedy,Negative
nothing was light or humorous about this film.,Comedy,Negative
they make poor stories and jokes from their lack of innovation.,Comedy,Negative
EVERY SINGLE JOKE fell flat on its face.,Comedy,Negative
"most of the alleged ""jokes"" were actually painful.",Comedy,Negative
There is an unending sequence of awful jokes with no relevance for the story,Comedy,Negative
"Atrocious writing, directing, characters, acting, jokes and every single moment of this film.",Comedy,Negative
All the jokes were amazingly overkilled.,Comedy,Negative
I have yet to see a bad comedy that doesn't cause physical and mental pain when watching it and this movie is about as painful as they come.,Comedy,Negative
Nothing about this film was funny in the least bit.,Comedy,Negative
"Not funny, not amusing, not even in a train wreck kind of way.",Comedy,Negative
Mental illness is not funny.,Comedy,Negative
"I certainly didn't find this movie any funny, nor interesting",Comedy,Negative
"it is lazy, mean-spirited and unfunny and many other things.",Comedy,Negative
"The script is bad, unfunny, and along with that shows no development in character whatsoever.",Comedy,Negative
None of this was funny.,Comedy,Negative
This is supposed to be a comedy and I laughed not once.,Comedy,Negative
The movie's sense of the humor is so bad,Comedy,Negative
crude humor.,Comedy,Negative
obvious humor.,Comedy,Negative
I see where there's supposed to be jokes. I just never once saw one land.,Comedy,Negative
Was it the jokes that didn't make me giggle? Of course.,Comedy,Negative
most of the jokes aren't laugh out loud,Comedy,Negative
This movie goes through great lengths to get laughs and it comes off as mere desperation.,Comedy,Negative
I didn't laugh once,Comedy,Negative
I never laughed.,Comedy,Negative
"Same genre, same easy laughs, same crap really.",Comedy,Negative
i tried to make myself laugh at the corny and terribly unfunny jokes,Comedy,Negative
I couldn't recall one joke or funny line worthy of the description.,Comedy,Negative
"Unfunny, unimaginative, unwatchable!",Comedy,Negative
the movie really tries too hard to be funny and with real bad humor at that.,Comedy,Negative
"This is just crap, absolute crap so crap that its past funny.",Comedy,Negative
"No plot, no acting, no comedy, no budget.",Comedy,Negative
There was no Humor anywhere in it.,Comedy,Negative
the humor couldn't be more lacking.,Comedy,Negative
The film is a rare case where I liked the romance,Romance,Positive
Ellen Kuras and her positively flimsy cinematography synchronize romantically with Jon Brion's Oscar winning soundtrack,Romance,Positive
"A heart-warming,well-directed & superbly played movie that will change forever the way you regard romantic dramas! SEE IT!!",Romance,Positive
"The Greatest, Most Bizarre Romance Story in Cinema",Romance,Positive
"Eternal Sunshine is one of the most intelligent, romantic movies ever made.",Romance,Positive
"This is an extremely romantic movie with sci fi touches that makes easier to get into the philosophical and existential themes they approach, all without losing anything in the entertainment department",Romance,Positive
It's One of the movies that change your perspective toward Romantic movies,Romance,Positive
This was the first Romantic Movie I could relate to.,Romance,Positive
"What a beautiful Romantic sci-fi movie movie, love this genera.",Romance,Positive
The strongest romance I've seen in that it incorporates the best feelings of initially falling in love with the complex reality of a long term relationship.,Romance,Positive
Probably the Best Romantic Film!,Romance,Positive
It's your different kind of romantic comedy and it's a great addition to Charlie Kaufman's writing. ,Romance,Positive
The best romance movie of all time,Romance,Positive
I still believe that Eternal Sunshine of the Spotless Mind is the best romance movie ever made.,Romance,Positive
"Ususally I hate romance movies, but... Eternal Sunshine of the Spotless Mind beautifully filmed and directed",Romance,Positive
This is romantic and food for thought at the same time. You'll find yourself coming back.,Romance,Positive
" If you enjoy movies of romance/science fiction/ and high morals, Eternal sunshine is for you!",Romance,Positive
"«Eternal sunshine of the spotless mind» is film about love, it is so clear. ",Romance,Positive
Favourite movie about love.,Romance,Positive
A film that takes love seriously,Romance,Positive
"This film has expressed the deep feeling of love, of relationship between people",Romance,Positive
One of the best movies of all time! Great story about love and relationships.,Romance,Positive
One of the best love stories put to film.,Romance,Positive
"A constantly revolving story of dedication, love and ""geniusity""",Romance,Positive
it is a story of true twisted and unusual love involving two complete opposites yet we end up with a perfect match.,Romance,Positive
"The mashup of art, music, love and creativity is a delight to watch.",Romance,Positive
"It's a story about love, melancholy, the highs and lows, self introspection.",Romance,Positive
I've never seen such an original and heartbreaking film about love.,Romance,Positive
This quirky film takes a very unusual route to universal truths about love,Romance,Positive
A True Love Story,Romance,Positive
Finally a love story I can believe,Romance,Positive
