review,genre,sentiment
It has a sci-fi premise that would ordinarily put me off but the whirling story never veers off its hub of exploring love.,Romance,Positive
This Is such an amazing film  Its odd  funny  sad at times  romantic,Romance,Positive
"I think it would be a good start for people who definitely hate """"Romantic films"""".",Romance,Positive
I believe  a revolutionary step in not only romantic films  but in cinema as a whole.,Romance,Positive
Eternal Sunshine of the Spotless Mind works great as a romance  as a drama  but also as a sci- f movie.,Romance,Positive
A story of fate that triumphs over all other romantic comedies.,Romance,Positive
Unlike any romantic movies I've ever seen,Romance,Positive
This is the BEST romantic movie ever.,Romance,Positive
It's not another dull romance film  and it definitely isn't a waste of time.,Romance,Positive
One of the greatest screen romance,Romance,Positive
1000% my favorite romance movie of all time because of its realism.,Romance,Positive
The happiness  the romance  they are just what I want and what I have had!,Romance,Positive
THEY ARE THE MOST PHILOSOPHICALLY DOWN-TO-EARTH LOVE STORIES WITH A SLIGHTLY OVERRATED ROMANCE THAT IS STILL VERY REALISTIC AND BEAUTIFUL! ,Romance,Positive
it shows in Ethan Hawke's and Julie Delpy's chemistry in this film  which is some of the best of any romance film ever.,Romance,Positive
we end up believing every single word that they say  unlike many other romance films.,Romance,Positive
the greatest romance film I've ever seen.,Romance,Positive
This movie will reflect your romance life and clear your eyes a little bit more to be able to appreciate your loved ones.,Romance,Positive
This is a truly fantastical film that inspires you to find love.,Romance,Positive
the most amazing love story,Romance,Positive
the most amazing combination of love and psyche of two young people.,Romance,Positive
Never forgotten Love,Romance,Positive
A really touching  beautiful love story.,Romance,Positive
quintessential love story,Romance,Positive
Before Sunrise is for sure one of the most important romances in the history of film.,Romance,Positive
basically turns this run-of- the-mill romance into one masterpiece,Romance,Positive
I'm not usually into romance/love stories (aside from Casablanca  Brief Encounter  and Now Voyager -- all right  maybe I *am* into them)  but this one is different.,Romance,Positive
this film is much more than a romance. It's real and has stuck with me ever since.,Romance,Positive
This is a film about youth and romance,Romance,Positive
I believe this is a pure romantic movie.,Romance,Positive
An enthralling romance,Romance,Positive
A real romance if there ever was one!,Romance,Positive
Throw away all the Hollywood cheese! THIS is real romance!,Romance,Positive
Authentic romance on a big screen,Romance,Positive
simply one of the best romance I've ever watched.,Romance,Positive
A classical romance which does well to stray away from the old cheesy and clichéd films of that genre,Romance,Positive
if you like romance films  you'll certainly like this one...,Romance,Positive
this is a romance that's made around real human character that has no easy answers and no clean lines of plot denouement.,Romance,Positive
Some say that they are the best films about love and romantic relationships ever made,Romance,Positive
Man and woman meet on a train in europe then a beautiful love story begins .,Romance,Positive
A beautiful love story,Romance,Positive
It's a passionate and honest film with many hands of the same minds and the same love poured in to it.,Romance,Positive
Best of all  it didn't fall into mushiness and become a sloppy Hollywood love film with a happy ending.,Romance,Positive
simply showing us the possibility of true love in any circumstance. ,Romance,Positive
the best screen couple that I have seen  meet by chance  and a fantastic  intelligent and also very sad love story evolves.,Romance,Positive
This is a love story that sets us free to witness a very real world  slightly overwrought  charmingly self-conscious  and entirely engaging.,Romance,Positive
This is real love   pure love  in real.,Romance,Positive
Not a typical love story  but my favorite one!,Romance,Positive
Unlike other love stories there's no coquettish charming  no over dressing  no unnecessary twists  no fancy sets and locations  but just a pure intellectual conversation between the two.,Romance,Positive
 It will surely inspire you to explore yourself in a different way and it will build a new perception of love in your mind.,Romance,Positive
I heard their finally going to do a segual to this *10 love story!!!,Romance,Positive
 thus begins this beautiful romance between two lovers who are torn apart by status and society.,Romance,Positive
This romance comedy is both intently hilarious and artfully touching  which is very hard to pull it off at the same time in any comedy. ,Romance,Positive
Love movies usually end up being weird but this one didnt upset me.,Romance,Positive
When I saw Shakespeare in Love  I nearly busted a nut: it was a breath of fresh air from the usual love stories that we usually see.,Romance,Positive
the film was a beautiful and moving experience; a cathartic visit to one's own memories of unrequieted love,Romance,Positive
Love is the greatest inspiration,Romance,Positive
Unbiddable  ungovernable passion and a riot of the heart. A love that overthrows life.,Romance,Positive
this movie delivers an extra layer of delight and intimacy.,Romance,Positive
Joseph Fiennes and Gwyneth Paltrow dazzle in the depth of their strong characters and passionate romance.,Romance,Positive
I have thought that Romantic movies were so weird,Romance,Negative
Most films about love and all that entails are wrapped up in a nice neat bow and handed to us like processed food.,Romance,Negative
typical annoyingly ditsy flake seen so often in films about love and relationships,Romance,Negative
the forced insertion of the romance element is just concocted to extract some easy sighs from the viewer.,Romance,Negative
The romance is as deja vu as it gets,Romance,Negative
I was looking forward to a comedic Shakespeare film and found a dramatic romance film,Romance,Negative
I found this to be a fairly unfunny  simple little film that's getting an undeserved reputation for intelligence  romance and wit.,Romance,Negative
I realised about an hour into it that it was just a run of the mill romance film with nothing particularly happening.,Romance,Negative
No sparkle of love between the actors.,Romance,Negative
Is an unreal film with an artificial love.,Romance,Negative
He had no romantic love story,Romance,Negative
This is just another story of how love defeats anything.,Romance,Negative
There are thousands love stories better than that.,Romance,Negative
The most horribly misleading love story that shouldn't have been told,Romance,Negative
is basically your average  contrived love story. It has none of the depth that made The Truman Show and Elizabeth so outstanding.,Romance,Negative
Shakespeare in love in my opinion is easily one of the most overrated movies of all time. ,Romance,Negative
Shakespeare in Love is a chicle  boring and a historical mess of a film that feels like it was a film made to take advantage of history  but that history never happened,Romance,Negative
In the end Shakespeare in Love is good looking  but boring  chicle and stall romance,Romance,Negative
Overall this is another boring love story that isn't worth your time.,Romance,Negative
Romance in youth seen through the eyes of an older man,Romance,Negative
Cliché  boring and no chemistry,Romance,Negative
i've seen love stories  and this is not it! This is a boring two way conversation about things that nobody cares except the writer and intellectual people.,Romance,Negative
Help! Let me out of here! Is this love? ,Romance,Negative
Was it a romance  drama? No  it was an ego feeding frenzy.,Romance,Negative
the love scenes were apathetic at best.,Romance,Negative
this was turned into a ridiculous romantic comedy.,Romance,Negative
This movie is just a sappy love story that is way too psychedelic for my tastes.,Romance,Negative
I don't really recall any big love forming between them before the first time she went to have him erased from her memory.,Romance,Negative
This is love? making snow angels  girls who dress up potatoes  Puh-lease...,Romance,Negative
"to me """"Eternal.."""" is a corny love story decorated with pretentious elements  such as the editing.",Romance,Negative
Spending more than an hour watching someones memories of lost love isn't exactly my idea of entertainment.,Romance,Negative
Character development was nil which makes us apathetic about their relationship which makes for a rotten love story.,Romance,Negative
bad love story,Romance,Negative
The love story was entirely unconvincing.,Romance,Negative
I didn't at any point feel that Winslet and Carrey were in love with each other which is kinda an important ingredient for this film to work,Romance,Negative
In my opinion  a film with a genre of Drama/Romance/Sci-Fi all combined does not mix well.,Romance,Negative
The film became so unworldly and screwball that it lost its humanity and love,Romance,Negative
It can't be a love story  as the two lead characters don't have any chemistry.,Romance,Negative
Obvious plot  no love  hugely overrated,Romance,Negative
the main problem with the film is that the chemistry between the 2 main lovers is never really believable.,Romance,Negative
To even suggest the idea that people would willingly erase their own memories just to alleviate romantic woes is an insult to the audience's intelligence.,Romance,Negative
"just another lame attempt to come up with an """"original"""" story line for a tired romantic comedy cliché.",Romance,Negative
wasn't romantic  and the slapstick was few and far between.,Romance,Negative
honesty it was like a bad version of the romantic comedies that Ben Stiller does.,Romance,Negative
The trailers for this film made it seem like a funny romantic comedy. It wasn't even close.,Romance,Negative
it is REALLY nasty!! Romance comedies are not what they used to be. ,Romance,Negative
To make a good romantic flick  you must include a nice blend of humor  heart  romance (obviously)  drama  and realism. Good Luck Chuck contains none of this.,Romance,Negative
Trailer shows it's a quirky romantic comedy—failure.,Romance,Negative
Cook takes the movie to absurd levels with an over the top display of love in which he seems to become more of a stalker than admirer.,Romance,Negative
Love should never be exploited in this type of rude manner.,Romance,Negative
All they did was take every other love story and add a clutz and a bunch of skanky girls and a guy that probably has some kind of STD by now.,Romance,Negative
My brain was constantly violated and a part of my soul has died. I started drinking  stopped flossing  and fear I may never love again.,Romance,Negative
The Love Guru was the worst movie I have ever seen.,Romance,Negative
I thought The Love Guru was a cinematic mutant mistakenly allowed to live and breathe rather than be put to a merciful sleep in the development stage.,Romance,Negative
the gags in The Love Guru come in three flavors: racist  gross and infantile  and in various mixtures thereof,Romance,Negative
Bad karma or just bad movie-making? The Love Guru is a contender for worst film ever made,Romance,Negative
The Love Guru is the worst movie I've ever seen.,Romance,Negative
It really is hard to describe how utterly bad The Love Guru is.,Romance,Negative
It really is hard to describe how utterly bad The Love Guru is.,Romance,Negative
The script is nothing more than the recycled remains of every romantic comedy stir fried,Romance,Negative
the main romance and actual storyline is as dull as hell.,Romance,Negative
an extremely dull romance,Romance,Negative
It's just an awful hollow romance.,Romance,Negative
the romance between Norbit and Kate is cringe worthy.,Romance,Negative
the film spirals into an anti-romantic comedy with Norbit's wife Rasputia trying to kill Norbit and his chances at happiness.,Romance,Negative
Eddie provides a too mellow romantic pair on Thandie that was a really bad choice,Romance,Negative
Even if you are a fan of light movies and romantic comedies  the sheer shallowness of this movie ought to be downright offensive to you.,Romance,Negative
Her romantic interest  Steve (wooden actor Bradley Cooper) is bland ,Romance,Negative
Was hoping for a superficial romantic comedy - that I knew I could handle. But this movie overdid it.,Romance,Negative
'All About Steve' is pretty-much your typical  one dimensional romantic-comedy,Romance,Negative
If you want to watch a nice romantic-comedy starring Sandra Bullock across from an attractive and significantly younger male lead then rent 'The Proposal' instead.,Romance,Negative
The romantic attraction that Bullock was supposed to display toward Bradley Cooper's character came across as very unrealistic and scripted,Romance,Negative
Bullock Misfires on Almost All Cylinders as an Obsessive Romantic in a Strangely Bungled Farce,Romance,Negative
you really can't tell whether she wanted to make a Monty Python-style absurdist farce or rather a subversive anti-romantic comedy.,Romance,Negative
Screwballs can be peopled with crazy characters but they have to be more fun than tiring; rom-coms demand that our love interests love and end up with each other,Romance,Negative
The two leads have no chemistry and their romance is about as forced as you can imagine a movie built around the two finalists from a singing competition would be.,Romance,Negative
Stupid  formulaic comic mischief and romance to follow!,Romance,Negative
this is one lame romantic musical,Romance,Negative
The story is no interesting its the same things you see in any teen romance but with unlike-able characters,Romance,Negative
one dimensional characters and light-as-air romance plots.,Romance,Negative
her screenplay does not know how to build romance.,Romance,Negative
"No  this isn't romantic  this isn't """"nice""""  this is BORING!",Romance,Negative
"The rest of the movie does a miserable job of portraying her """"budding romance"""" with this """"guy"""" she takes this absurd trip with",Romance,Negative
Another thing I hated was  the love scene was way too graphical.,Romance,Negative
I am so sick of ensemble-cast romantic comedies (and the entire genre),Romance,Negative
there is very little about love and romance in this film.,Romance,Negative
there are no deep feelings in the film  no love  no romance  everything is very superficial - superficial people  superficial feelings  very superficial stories.,Romance,Negative
"Man  oh man  I've almost completely lost faith in anything coming out of Hollywood that's supposed to be a """"romantic comedy."""" Ugh...",Romance,Negative
Not funny  not romantic  nonsensical.,Romance,Negative
the film  which runs for a little over two hours never accomplishes a single emotional or romantic moment.,Romance,Negative
If you want to watch a train wreck of a romantic comedy then I say you have your movie,Romance,Negative
the most important of all: no romance that we could feel good about.,Romance,Negative
We just didn't see any real romance  so we just didn't care.,Romance,Negative
"Valentine's Day"""" strives to be what it clearly could never reach: a genuine romantic comedy with actual depth.",Romance,Negative
I hate romantic comedies  so I didn't have high hopes for this movie.,Romance,Negative
I did not have a good time watching this movie  and unless you love romantic comedies no matter what  I would not recommend Valentine's Day. ,Romance,Negative
Some Romantic Comedies Just Aren't Meant to Be...,Romance,Negative
I am amazed it has done so well since it contains nothing you've not seen in hundreds of other dreary rom-coms.,Romance,Negative
Coupled with no plot  no character development  poor acting and a barrage of Rom-Com clichés you end up with one of the worst films in recent years,Romance,Negative
Combine a bunch of hackneyed independent rom-com mini-plots  mix in a plethora of B-list stars each coming in for one day's shooting  and spread the resulting mess across the screen.,Romance,Negative
Emotionally stirring  richly drawn  and beautifully animated  The Lion King is a pride within Disney's pantheon of classic family films.,Animation,Positive
This is the best Disney Animated movie ever in my opinion  it has got a beautiful animation,Animation,Positive
2D animation never looked this good to me at least,Animation,Positive
The best animated musical movie ever made,Animation,Positive
Beautiful animation and illustration of a persons development in life.,Animation,Positive
One of the best animated movies,Animation,Positive
A brilliant addition to Disney's library  combined with the direction  screenplay  vocal performances  score  songs  editing and animation  The Lion King is a Disney Masterpiece!!!,Animation,Positive
One of the best animated films ever made and one who truly stood the test of time.,Animation,Positive
The Lion King is one of the greatest animated films of all time.,Animation,Positive
Why does this rating surprise you? It’s a masterpiece of animation some of the best animation you won’t see today!,Animation,Positive
Awesome  majestic  and one of the best movies I have ever seen! (This is referring to the original animated release in 1994.),Animation,Positive
The animation  characters  and story are also great.,Animation,Positive
The music was sharper  the animation was better and it moved at a quicker pace.,Animation,Positive
The film also has beautiful animation and excellent songs to pull it all together.,Animation,Positive
The Lion King is an animated masterpiece,Animation,Positive
A beautiful animated movie with a great message and music,Animation,Positive
The animation is stunning from the character animation to the backgrounds. Its beautiful and huge!,Animation,Positive
Great story  catchy songs  and beautifully animated  The Lion King deserves that spot in Disney's library,Animation,Positive
Another classic Disney film  with some of the best storytelling they have ever done for an animated film  beautiful animation  and some of the most memorable Disney songs.,Animation,Positive
The Lion King is the best Disney movie ever made  if not the greatest animated film ever made  in my opinion.,Animation,Positive
As per usual for Disney  the animation is absolutely stunning with it's colorful backgrounds and overly expressive characters which will help you appreciate the effort of these artists.,Animation,Positive
A masterpiece of animated cinema  complete with great music  likable and memorable characters  and advanced themes.,Animation,Positive
This is the Greatest Movie I have ever seen  the Animation is Stunning,Animation,Positive
Best animated film of all time.,Animation,Positive
One of the best animated films of Disney and of all time,Animation,Positive
It's an emotional animated movie masterpeice,Animation,Positive
 the best and unique elements every single animated flick should showcase,Animation,Positive
incredible animation  and some of the most iconic movie moments in cinema,Animation,Positive
 The 1994 animated classic has so much heart and nostalgia.,Animation,Positive
This movie is a testament to how great 2D animation is. It is certainly one of the greatest 90s Disney films and truly untouchable.,Animation,Positive
"A gripping  tense  and emotional story perfectly conveyed through this style of animation which will never be topped by its """"live action"""" counterpart.",Animation,Positive
The animation in this film is stunning and  in my opinion  looks better than some of the animated movies we have now a day. ,Animation,Positive
The animals have amazing detail on them and you can easily tell that the animators put a lot of effort into making each and every detail.,Animation,Positive
One of Disney's greatest and one of the best animated films ever made,Animation,Positive
The crowning masterpiece of animation  from the king of Animation  Disney.,Animation,Positive
Ever since I was a kid I have treasured the film from the story to the songs  to the characters to the scenery and animation.,Animation,Positive
This version of The Lion King that I grew up with and loved the Animated cartoon hit the charts ever.,Animation,Positive
Absolutly love this movie best animated movie of all time must see!!!!!!,Animation,Positive
"Rating: A+""""It's a masterpiece! It doesn't matter if it's an animated film. It doesn't matter if it was """"made for kids"""".",Animation,Positive
If parents watched this kind of inspirational animated movies as well  maybe the world would be a better place.,Animation,Positive
It is a wonderfully animated archetypal story everyone should see.,Animation,Positive
An animated masterpiece with great music  great lessons  and a great hero’s-journey story,Animation,Positive
This is probably the best animated film of all time.,Animation,Positive
My personal favorite traditionally animated Disney movie ever made!,Animation,Positive
Everything the light touches  including the colorful animation and unforgettable characters  is a breathtaking masterpiece by Disney!,Animation,Positive
one of my favorite animated movies of all time and one of my favorite movies of all time. ,Animation,Positive
I'm not surprised it's gone down in history because it is the best animated film of the 90s  and is wise  funny and moving (and dramatic)  and it will fill me with joy throughout my circle of life!,Animation,Positive
Peak modern Disney. Gorgeous flawless animation,Animation,Positive
 revolutionary animation  timeless story  and themes as well as infinite amounts of symbolism!,Animation,Positive
The blockbuster  record breaking tale of the Lion King is the greatest Animated Film ever produced!,Animation,Positive
In the top 3 Disney animated movies for sure only real rival is aladian,Animation,Positive
Disney classic that still holds up as one of its very best  thanks to a powerful story and beautiful animation.,Animation,Positive
One of the greatest movies I've ever seen. The story is emotional  the characters are well thought out  there's great music  the voice work is tremendous  and the animation is beautiful.,Animation,Positive
 One of the greatest animated films ever made and one of the greatest films in general ever made.,Animation,Positive
The animals' version of Hamlet is superbly animated and mostly engaging despite its very predictable plot  cliches and some wild music,Animation,Positive
Its just uncomparable. One of the most original and beautiful movies of all time  it has amazing animation  outstanding characters and not to mention its memorable soundtrack.,Animation,Positive
Really good animation nearly perfect except for a few things.,Animation,Positive
The absolute pinnacle of animation movies.,Animation,Positive
Perhaps it is nostalgia that makes me cherish The Lion King more than its worth  but this is the best animated movie =  at least for me.,Animation,Positive
The best  GREATEST inspiring animated musical movie ever made!,Animation,Positive
colorful animation and engaging plot make the Lion King one of Disney's greatest animated movies.,Animation,Positive
A masterpiece made for people of all ages!! Great story  great music and a great animation. A perfect film!!,Animation,Positive
My favorite movie of all time. It has everything  beautiful music written by Elton John  beautiful animation  wonderful and tragic story  and a timeless classic that you love at every age.,Animation,Positive
Best animated film ever! Beautiful story heartfelt and iconic music! This is a master piece!,Animation,Positive
An animated classic. This movie is the peak of Disney animation.,Animation,Positive
Everything from the memorable characters  to the stellar animation  to the fantastic score and songs  help make this my favorite animated movie of all time and one of my top ten movies of all time.,Animation,Positive
This is a great film- one for the ages.(Among the greatest animated films ever).,Animation,Positive
The Lion King features state-of-the-art animation relative to the time period.,Animation,Positive
One of the most beloved animated films The Lion King is a great take on Shakespeare's Hamlet.,Animation,Positive
The animation itself is crisp and colorful  vibrant and eye-catching.,Animation,Positive
One of the best animated movies of all time  period.,Animation,Positive
The Lion King is exactly what everybody says about it. It's incredible. One of the greatest animated films ever made and one of the greatest films in general ever made.10/10,Animation,Positive
greatest animated movie of all time,Animation,Positive
Best story telled by the Disney animations.,Animation,Positive
The film is also beautifully drawn and animated  not to mention its score is rich with classic tunes.,Animation,Positive
A masterpiece by Disney and still remembered by kids today as the best animation movie ever. Everyone has seen or at least heard about The Lion King and Simba's journey.,Animation,Positive
Impeccable animation and performances create great atmosphere. ,Animation,Positive
The drawings are really beautiful and very detailed.,Animation,Positive
I think I'm one of a few people who didn't like it this much. Animation is great but I didn't like the characters this much and I have a big problem with ending,Animation,Positive
The animation alone is enough to give this a high score. This movie has great animation  story  and voice acting! I recommend!,Animation,Positive
one heck of a classic OUTSTANDING disney animated movie of all time.,Animation,Positive
 when I take away nostalgia I still have a really good animated movie.,Animation,Positive
the animation is breathtaking.,Animation,Positive
Watching it as an adult   I still think it's a masterpiece- music  songs  animation and plot wise. Stand the test of time.,Animation,Positive
The Animation; It's the Disney Renaissance. So of course it's going to look beautiful.,Animation,Positive
The Lion King is a emotionally stirring  richly drawn  and beautifully animated!,Animation,Positive
Well told and engaging story and beautifully animated with very memorable characters.,Animation,Positive
Timeless animated masterpiece.,Animation,Positive
Amazing hand drawn animation and  unforgettable characters and Songs. ,Animation,Positive
The animation is wonderful  you could tell the animators really studied the animals and locations of Africa to emulate their mannerisms into the characters and world of Pride Rock.,Animation,Positive
Disney's greatest animated Film. A straight up Masterpiece.,Animation,Positive
Awesome movie  neatly animated. Never felt that this was created by main team of Disney.,Animation,Positive
a magical animation and soundtrack with unforgetable songs such as ''Circle of Life''  ''Hakuna Matata'' and ''Can you feel the love Toningh'',Animation,Positive
A true Disney classic is one that touches your heart as a child and does so again as an adult and this movie does just that with wonderful songs and beautiful animation!,Animation,Positive
I don't think that any animation film before it managed to enter the hearts of both children and adults at once like this one.,Animation,Positive
The Lion King is a Disney classic. It has a great story and amazing 2D animation. It still looks good today.,Animation,Positive
I remember viewing it at the movie theater  and being blown away by the animation  sound effects  and at times harrowing story.,Animation,Positive
A quirky animated meditation on life  death  religion and the parental inculcation of dreams and guilt in our children.,Animation,Positive
Easily my favorite Disney animated movie.,Animation,Positive
The Lion King is a marvelous movie that just goes to show that Disney is one of the kings of hand-drawn animation.,Animation,Positive
i don't really like this movie because of the animation.,Animation,Negative
It has some scenes of animation that I don’t think look good at all.,Animation,Negative
it wasn't the animated perfection everyone says it was.  ,Animation,Negative
the 3D is simply too fake for my opinion.,Animation,Negative
end of days  unfortunately  is nothing but a 2dimensional cartoon,Animation,Negative
a film that tries to turn a dark  ambitious  literary work into a junk TV cartoon.,Animation,Negative
ROAR!Warning: While this is a G-rated cartoon  it's too intense for small children.,Animation,Negative
as Beauty and the Beast has proven  3D enhanced cartoons do NOT work.,Animation,Negative
I love 3D but this looked bloody awful!Hakuna Potato!,Animation,Negative
Not my personal favorite when it comes to cartoons or movies in general,Animation,Negative
 i am not a cartoon person,Animation,Negative
The 3D effect is unnecessary,Animation,Negative
adding the 3D to it means nothing,Animation,Negative
3D was not worth it,Animation,Negative
3D was lame.,Animation,Negative
it's a wonder i'm not sick of the lion king  considering when i was little i had all the toys  the video  the dvd - everything (i even had a simba-themed room)! but in 3d i was reminded why it is amongst,Animation,Negative
Sorry guys  but you know that this is a 3D cash-in. It doesn't help that it doesn't hold up very well either.,Animation,Negative
I'm not really a fan of Disney cartoons,Animation,Negative
I am generally not a fan of cartoons/animated films,Animation,Negative
Quite possibly the Disaster Movie of animated Christmas specials,Animation,Negative
they have dull or obnoxious personalities and how they're animated and voice further accentuate that  the titular character is almost completely sidelined.,Animation,Negative
A disgrace to animation and you won't feel festive watching it.,Animation,Negative
There was an army of animators for this film  which is curious because it is so badly done,Animation,Negative
"If you want a Christmas animated special  """"The Christmas Tree"""" isn't it.",Animation,Negative
the animation is just bizarre.,Animation,Negative
This is awful  stupid  poorly animated  poorly acted  and every bit as bad as I imagined.,Animation,Negative
The other big problem is the animation which is really choppy and badly done.,Animation,Negative
The animation is terrible and many of the aspects is terrible and can be quite creepy.,Animation,Negative
Is this movie good? Not by ANY means! It's horrible - poorly animated  poorly acted,Animation,Negative
if you go in expecting a bad animated film  you'll be delighted.,Animation,Negative
The animation is hardly pretty to look at.,Animation,Negative
Also I think this must be the first animated film where you'll want everyone dead within under 4 seconds...,Animation,Negative
what about the abysmal animation that looks rushed  unfinished and probably has tons of errors? ,Animation,Negative
Easily one of the worst animated films ever made and a horrible experience I never want to revisit again.,Animation,Negative
Let me put it this way  its cheaply made  its poorly animated,Animation,Negative
the animation is a joke  with the dialogue and the lip movements never matching up  as well as it not having any rhythm,Animation,Negative
it's just a waste of animation and film time.,Animation,Negative
This is the most annoying animated movie from I have ever seen.,Animation,Negative
Hopelessly muddled story and badly conceived animation sink this one,Animation,Negative
the worst animated movie ever reviewed by the Nostalgia Critic.,Animation,Negative
The worst thing about this movie is how bad the animation is.,Animation,Negative
the bouncy weird animation and the unnecessary stupid scenes.,Animation,Negative
some scenes are stupid  annoying and the animation is awful. ,Animation,Negative
this is not the best looking animated movie,Animation,Negative
What a waste of paper for that to be drawn!,Animation,Negative
frankly the worst children's animation I have ever seen. ,Animation,Negative
the animated characters' mouths never came close to matching what the voices were actually saying...,Animation,Negative
The animation is awkward and not pleasing to watch.,Animation,Negative
 If this is the best animated movie they can offer the Euro tunnel should be closed.,Animation,Negative
The animations weren't exactly up-to-date for the time,Animation,Negative
It is worse than the animated version of King and I  worse than Pokemon,Animation,Negative
Doogal could very well be the worst animated movie I have ever seen,Animation,Negative
Doogal Is Unwatchable Poorly Animated,Animation,Negative
Seriously  this is possibly the worst animated feature of all time.,Animation,Negative
when you make a 3D animation movie  make sure that the words being spoken match what the lips are trying to say.,Animation,Negative
I tried sitting through fifteen minutes of it  thinking it would get better (I like animated movies  what can I say). And not only did it not get better  I think it got worse. Dreadful  dreadful movie.,Animation,Negative
Within the 15 minutes I saw  there was bad animation ,Animation,Negative
There was no character development or story and the animated mouths did not match the words at all.,Animation,Negative
The plot line..boring..the jokes..boring..the animals..boring.,Animation,Negative
animated was bored,Animation,Negative
The animation was too simple,Animation,Negative
Looking for some good recent animation? Stay away from this one. ,Animation,Negative
The animation is terrible the textures of the characters look exactingly so cheap.,Animation,Negative
the actual animation seemed lazy,Animation,Negative
There seem to be a lot of high-quality animated movies coming out  but this one certainly doesn't meet the standard.,Animation,Negative
Bad animation and jokes don't work,Animation,Negative
The animation is horrible.,Animation,Negative
Horrible puns (which can often  when done right  be really funny in real life  honest  I swear)  horrible animation,Animation,Negative
Terrible animation  awkward voice-acting and sloppy story. The movie was just awful...enough said,Animation,Negative
It is a terrible movie with disgusting animation and terrible jokes and the worst acting.,Animation,Negative
Bad animation  horrid characters  creepy moments and designs  and a hunk of product placement and wasted talents.,Animation,Negative
The animation hurt my eyes so bad  I couldn't close them even after the movie ended.,Animation,Negative
the voice acting  the humour  the animation  and the characters are all terrible,Animation,Negative
it is certainly one of the worst animated films ever made.,Animation,Negative
The animation is unspeakably awful,Animation,Negative
one of the worst animated films ever but one of the worst films in general that I've seen in some time.,Animation,Negative
 I've seen bad animated movies in my time. Never  never never have I seen anything quite so bad as this.,Animation,Negative
The animation...oh  don't even get me started. I can't tell what program they used  but it wasn't good.,Animation,Negative
A mindbogglingly convoluted chapter in animation and cinema itself,Animation,Negative
To begin with  the animation is awful.,Animation,Negative
This is clearly animation that is not finished and was forced to be the finished product.,Animation,Negative
There are just empty  hollow animated creations programmed to spew something that is allegedly funny.,Animation,Negative
fourth-rate animation,Animation,Negative
The animation is crap,Animation,Negative
I cannot imagine a more horribly animated film than this one,Animation,Negative
This is the worst worst worst worst animated movie ever made. ,Animation,Negative
the animation's just F***ING HIDEOUS!,Animation,Negative
Foodfight is one of the worst animated films of all time,Animation,Negative
the CG animation looked unfinished.,Animation,Negative
There are other appropriate CG animated cartoons that are better than this rubbish,Animation,Negative
The animation is just pure nightmare fuel!,Animation,Negative
The animation could've been better by a first grader,Animation,Negative
this movie lacked story good animation good voice overs good graphics,Animation,Negative
The movie is ugly  the animation is terrible,Animation,Negative
The animation looked like it had no heart put into it.,Animation,Negative
its horrible animation,Animation,Negative
the animation so ugly and terrible,Animation,Negative
The animation has a really jerky quality that you'd find in a test clip that lacks it's final slickness.,Animation,Negative
the animation look like a game that was unfinished.,Animation,Negative
the animation is crap,Animation,Negative
